combined_id,food_group,fermented_binary,genus_Streptococcus,genus_Acetobacter,phylum_Firmicutes,genus_Photobacterium,div_richness,genus_Gluconobacter,genus_Brochothrix,phylum_Pseudomonadota,genus_Latilactobacillus,genus_Psychrobacter,genus_Pantoea,div_shannon,genus_Pseudoalteromonas,country_ITA,genus_Levilactobacillus,genus_Liquorilactobacillus,genus_Lactococcus,genus_Lactobacillus,phylum_Ascomycota,genus_Enterobacter,genus_Saccharomyces,genus_Lentilactobacillus,genus_Lactiplantibacillus,genus_Lacticaseibacillus,genus_Leuconostoc,genus_Paucilactobacillus,genus_Pseudomonas,genus_Pediococcus,genus_Limosilactobacillus,phylum_Bacteroidota,genus_Staphylococcus,genus_Acinetobacter,genus_Weissella,genus_Pichia,genus_Bacillus,genus_Debaryomyces,genus_Vibrio,country_Other,phylum_Actinomycetota,country_USA,genus_Bifidobacterium,genus_Vagococcus,genus_Enterococcus,genus_Klebsiella,genus_Carnobacterium,genus_Flavobacterium,genus_Chryseobacterium,genus_Brevibacterium,country_ESP,genus_Macrococcoides,genus_Rahnella,country_IRL,genus_Serratia,genus_Rothia,genus_Escherichia,genus_Microbacterium,genus_Oenococcus,genus_Kocuria,genus_Corynebacterium,genus_Hafnia,genus_Citrobacter,genus_Brachybacterium,genus_Arthrobacter,genus_Raoultella,phylum_Deinococcota,genus_Moraxella,genus_Cutibacterium,genus_Companilactobacillus,genus_Glutamicibacter,genus_Mammaliicoccus,genus_Epilithonimonas,genus_Kluyvera,genus_Penicillium,genus_Loigolactobacillus,genus_Marinilactibacillus,country_AUT,genus_Halomonas,genus_Aeromonas,genus_Schleiferilactobacillus,genus_Tetragenococcus
MortensenS_xxxx__WK008-2-L-48h-01I5_S56,Kefir,0,0.0,0.0,9.95348,0.0,3.0,90.04651,0.0,90.04651,0.0,0.0,0.0,0.5272137317293389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK009-1-L-08h-01I6_S57,Kefir,0,0.0,0.1103,91.05522,0.0,16.0,0.29535,0.0,0.40565,0.0,0.0,0.0,1.5542788879396887,0.0,0.0,0.0,14.260470000000002,0.0,3.62319,1.90553,0.0,1.90553,1.65626,0.0,5.07624,66.43906000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63359,0.0,2.97268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK009-1-L-48h-01I7_S58,Kefir,0,0.0,6.0998,82.18918000000001,0.0,23.0,3.44244,0.0,9.54224,0.0,0.0,0.0,1.7618681071158218,0.0,0.0,0.0,7.46525,0.0,3.13254,0.82874,0.0,0.82874,0.81905,0.0,5.67964,65.09270000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43982,0.0,5.09168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK009-2-G-48h-01D3_S9,Kefir,0,0.0,0.029,76.81368,0.0,13.0,0.07002,0.0,0.09902,0.0,0.0,0.0,1.9472499937913714,0.0,0.0,0.0,27.52624,0.0,3.62544,2.16994,0.0,2.16994,4.43731,0.0,9.05734,32.16735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.91737,0.0,12.20617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK009-2-L-08h-01I8_S59,Kefir,0,0.0,0.22611,88.97153,0.0,16.0,0.34231,0.0,0.5684199999999999,0.0,0.0,0.0,1.4649895758434162,0.0,0.0,0.0,10.60104,0.0,3.01531,1.33373,0.0,1.33373,0.94054,0.0,5.71461,68.70003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12632,0.0,4.47415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK009-2-L-48h-01I9_S60,Kefir,0,0.0,6.68604,78.0526,0.0,25.0,5.04736,0.0,11.733400000000001,0.0,0.0,0.0,1.7608686863306269,0.0,0.0,0.0,7.38061,0.0,2.20297,0.9804,0.0,0.9804,0.39917,0.0,5.33031,62.73954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2336,0.0,6.61834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK010-1-L-08h-02A1_S61,Kefir,0,0.0,5.30969,8.120000000000001,0.0,18.0,0.0,0.0,87.77018,0.0,0.0,0.0,0.8486984070770592,0.0,1.0,0.0,4.69573,0.0,0.0,0.69645,0.0,0.51337,0.41942,0.0,1.18264,1.82221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18308,0.0,0.0,0.0,0.0,3.41337,0.0,3.0011799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK010-1-L-48h-02A2_S62,Kefir,0,0.0,2.12038,28.21764,0.0,18.0,0.0,0.0,62.464420000000004,0.0,0.0,0.0,1.4853562497000274,0.0,1.0,0.0,10.02616,0.0,0.0,0.75328,0.0,0.55685,0.80708,0.0,2.40328,14.981119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19643,0.0,0.0,0.0,0.0,8.56466,0.0,8.13665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK010-2-G-48h-01D4_S10,Kefir,0,0.0,0.22427000000000002,24.22718,0.0,14.0,0.0,0.0,66.10567,0.0,0.0,0.0,1.292892411636252,0.0,1.0,0.0,18.51994,0.0,0.0,1.02632,0.0,1.02632,1.71104,0.0,2.3124,1.6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64083,0.0,6.11214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK010-2-L-08h-02A3_S63,Kefir,0,0.0,1.4924300000000001,12.63927,0.0,18.0,0.0,0.0,81.5076,0.0,0.0,0.0,0.9244106392514705,0.0,1.0,0.0,7.64539,0.0,0.0,0.50437,0.0,0.47191,0.36126,0.0,1.58919,3.04343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246,0.0,0.0,0.0,0.0,5.34877,0.0,4.55096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK010-2-L-48h-02A4_S64,Kefir,0,0.0,3.54074,28.232010000000002,0.0,18.0,0.0,0.0,60.73141,0.0,0.0,0.0,1.5719964827132036,0.0,1.0,0.0,13.02856,0.0,0.0,0.63933,0.0,0.51752,0.48313,0.0,2.60888,12.111440000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12181,0.0,0.0,0.0,0.0,10.39725,0.0,9.28675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK011-1-L-08h-02A5_S65,Kefir,0,0.0,11.63964,87.88682,0.0,15.0,0.44388,0.0,12.08352,0.0,0.0,0.0,1.6929927970973733,0.0,0.0,0.0,40.926050000000004,0.0,0.0,0.0,0.0,0.0,0.91658,0.0,20.6148,25.31165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11774,0.0
MortensenS_xxxx__WK011-1-L-48h-02A6_S66,Kefir,0,0.0,32.37053,66.24413,0.0,17.0,1.3429,0.0,33.72672,0.0,0.0,0.0,1.6907389651471616,0.0,0.0,0.0,27.063000000000002,0.0,0.0,0.0,0.0,0.0,1.19326,0.0,4.78187,33.18303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02297,0.0
MortensenS_xxxx__WK011-2-G-48h-01D5_S11,Kefir,0,0.0,0.73446,98.28224,0.0,12.0,0.09576,0.0,0.83022,0.0,0.0,0.0,1.3908557891032065,0.0,0.0,0.0,68.99772999999999,0.0,0.0,0.0,0.0,0.0,4.66764,0.0,20.69613,3.87255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04819,0.0
MortensenS_xxxx__WK011-2-L-08h-02A7_S67,Kefir,0,0.0,4.5420300000000005,95.30420000000001,0.0,11.0,0.04403,0.0,4.58606,0.0,0.0,0.0,1.5471622612969138,0.0,0.0,0.0,58.12541,0.0,0.0,0.0,0.0,0.0,1.3643,0.0,11.51131,24.29386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00932,0.0
MortensenS_xxxx__WK011-2-L-48h-02A8_S68,Kefir,0,0.0,31.37874,67.92349999999999,0.0,11.0,0.6402399999999999,0.0,32.01898,0.0,0.0,0.0,1.6857942131012678,0.0,0.0,0.0,25.23444,0.0,0.0,0.0,0.0,0.0,1.0586,0.0,4.06864,37.56182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK012-1-L-08h-02A9_S69,Kefir,0,0.0,0.0,44.87721,0.0,11.0,0.04758,0.0,50.82287,0.0,0.0,0.0,1.16522142683658,0.0,1.0,0.0,42.61352,0.0,1.66039,0.54247,0.0,0.54247,0.15579,0.0,0.44751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75746,0.0,3.68429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK012-1-L-48h-02B1_S70,Kefir,0,0.0,0.0,18.23721,0.0,13.0,0.19977,0.0,69.23041,0.0,0.0,0.0,1.0697950676077421,0.0,1.0,0.0,15.82945,0.0,0.3849,0.74646,0.0,0.74646,0.22131,0.0,1.80155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7859,0.0,11.51842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK012-2-G-48h-01D6_S12,Kefir,0,0.0,0.0,26.04616,0.0,13.0,0.8503000000000001,0.0,54.07102,0.0,0.0,0.0,1.4454976792656833,0.0,1.0,0.0,22.27045,0.0,1.06738,1.46271,0.0,1.46271,0.73031,0.0,1.97802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42012,0.0,17.75021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK012-2-L-08h-02B2_S71,Kefir,0,0.0,0.0,31.098019999999998,0.0,12.0,0.05198,0.0,63.38667,0.0,0.0,0.0,1.0904383925707344,0.0,1.0,0.0,28.54948,0.0,1.34262,0.56704,0.0,0.56704,0.07977,0.0,1.12615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94828,0.0,4.74988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK012-2-L-48h-02B3_S72,Kefir,0,0.0,0.0,25.54223,0.0,13.0,0.8670399999999999,0.0,48.422419999999995,0.0,0.0,0.0,1.4802729121027094,0.0,1.0,0.0,19.81855,0.0,0.62855,1.03997,0.0,1.03997,0.21904,0.0,4.87609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99538,0.0,24.30555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK013-1-L-08h-02B4_S73,Kefir,0,0.0,4.19846,12.36267,0.0,19.0,0.7016,0.0,86.17457999999999,0.0,0.0,0.0,0.8690230800903638,0.0,0.0,0.0,4.30046,0.0,0.0,0.93337,0.0,0.93337,1.61654,0.0,6.39048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK013-1-L-48h-02B5_S74,Kefir,0,0.0,1.61154,10.44623,0.0,19.0,0.23696,0.0,88.52138999999998,0.0,0.0,0.0,0.6663698748494774,0.0,0.0,0.0,4.67035,0.0,0.0,0.72472,0.0,0.72472,1.62261,0.0,4.09219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30766000000000004,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK013-2-G-48h-01D7_S13,Kefir,0,0.0,2.52935,35.03747,0.0,22.0,1.46248,0.0,63.106449999999995,0.0,0.0,0.0,1.5089895155459168,0.0,0.0,0.0,19.21977,0.0,0.0,0.90368,0.0,0.90368,6.53359,0.0,9.18291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9524,0.0,0.04023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK013-2-L-08h-02B6_S75,Kefir,0,0.0,1.8999199999999998,5.65067,0.0,18.0,0.59654,0.0,93.76603,0.0,0.0,0.0,0.49756150909757496,0.0,0.0,0.0,3.15657,0.0,0.0,0.32873,0.0,0.32873,0.39122,0.0,2.09387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK013-2-L-48h-02B7_S76,Kefir,0,0.0,1.9063500000000002,14.20519,0.0,23.0,0.76447,0.0,84.39327,0.0,0.0,0.0,0.8771654867501796,0.0,0.0,0.0,7.80999,0.0,0.0,0.6214999999999999,0.0,0.55192,1.58004,0.0,4.70719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06958,0.0,0.0,0.0,0.0,0.78004,0.0,0.07165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK014-1-L-08h-02B8_S77,Kefir,0,0.0,1.7040799999999998,27.31096,0.0,11.0,1.21424,0.0,71.82888,0.0,0.0,0.0,1.112505312948376,0.0,0.0,0.0,18.51549,0.0,0.5668,0.66661,0.0,0.66661,0.74028,0.0,7.48839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19355,0.0,0.19355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK014-1-L-48h-02B9_S78,Kefir,0,0.0,9.112960000000001,21.222949999999997,0.0,12.0,0.47007,0.0,78.16497000000001,0.0,0.0,0.0,1.1279879436924811,0.0,0.0,0.0,8.39705,0.0,0.28101,0.47561,0.0,0.47561,0.57948,0.0,11.96541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13647,0.0,0.13647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK014-2-G-48h-01D8_S14,Kefir,0,0.0,0.03901,34.08353,0.0,11.0,0.17566,0.0,63.31104,0.0,0.0,0.0,1.2618264451177656,0.0,0.0,0.0,21.12417,0.0,1.95873,1.45102,0.0,1.45102,1.8798,0.0,9.12083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.15441,0.0,1.15441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK014-2-L-08h-02C1_S79,Kefir,0,0.0,1.52484,13.133890000000001,0.0,11.0,0.69215,0.0,86.05044,0.0,0.0,0.0,0.7296600570224614,0.0,0.0,0.0,8.96912,0.0,0.51818,0.48971,0.0,0.48971,0.30651,0.0,3.34008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32597,0.0,0.32597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK014-2-L-48h-02C2_S80,Kefir,0,0.0,30.512299999999996,13.34656,0.0,12.0,1.19813,0.0,85.64453,0.0,0.0,0.0,1.3203574949844215,0.0,0.0,0.0,7.0977,0.0,0.46522,0.35024,0.0,0.35024,0.57228,0.0,5.21136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.65865,0.0,0.65865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MortensenS_xxxx__WK015-1-L-08h-02C3_S81,Kefir,0,0.0,0.0,81.00916000000001,0.0,13.0,2.69838,0.0,2.69838,0.0,0.0,0.0,1.8881384463715705,0.0,0.0,0.0,31.28595,0.0,0.0091,13.23507,0.0,11.80214,5.52165,0.0,36.75407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43293,0.0,0.0,0.0,0.0,3.0573799999999998,0.0,2.71486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82046,0.0
MortensenS_xxxx__WK015-1-L-48h-02C4_S82,Kefir,0,0.0,0.0,68.20631,0.0,13.0,6.23583,0.0,6.23583,0.0,0.0,0.0,2.226292137547644,0.0,0.0,0.0,22.712310000000002,0.0,0.11257,7.11448,0.0,4.3723,7.18665,0.0,24.93233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.74218,0.0,0.0,0.0,0.0,18.44337,0.0,15.11247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62144,0.0
MortensenS_xxxx__WK015-2-G-48h-01D9_S15,Kefir,0,0.0,0.0,78.32127,0.0,13.0,0.41977,0.0,0.41977,0.0,0.0,0.0,2.0668356172088647,0.0,0.0,0.0,40.77916999999999,0.0,1.28747,7.6689300000000005,0.0,7.58891,2.62101,0.0,28.35226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08002,0.0,0.0,0.0,0.0,13.590019999999999,0.0,11.19014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10894,0.0
